status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special 
85014209445_10152010235424446,Thank you Sachin,Thank you Sachin,photo,https://www.facebook.com/amul.coop/photos/a.10152010208399446.1073741830.85014209445/10152010208474446/?type=3,2013-11-15 04:31:15,3339,50,1341,3339,0,0,0,0,0,0
85014209445_10152000460739446,Sachin’s final test match.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10152000460724446/?type=3,2013-11-12 03:38:07,4482,69,2074,4480,0,0,0,2,0,0
85014209445_10151998137684446,Rohit Sharma & Mohammed Shami have match winning test debuts!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151998137659446/?type=3,2013-11-11 06:15:36,2442,19,538,2442,0,0,0,0,0,0
85014209445_10151990803834446,Tarla Dalal RIP,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151990803674446/?type=3,2013-11-08 05:17:03,5065,107,1400,5065,0,0,0,0,0,0
85014209445_10151987980229446,World Chess Championship !!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151987979894446/?type=3,2013-11-07 06:23:13,1623,3,407,1623,0,0,0,0,0,0
85014209445_10151978304259446,U.S spy operation via social media...,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151978304229446/?type=3,2013-11-04 06:01:41,1752,12,469,1752,0,0,0,0,0,0
85014209445_10151970480889446,Happy Diwali !,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151970480799446/?type=3,2013-11-01 07:50:11,3479,75,1002,3479,0,0,0,0,0,0
85014209445_10151964493344446,"Amul to inaugurate fully automatic dairy at Virar, Mumbai on 31st October, 2013.",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151964493309446/?type=3,2013-10-30 07:51:03,1941,46,276,1941,0,0,0,0,0,0
85014209445_10151961330379446,Controversy surrounding ‘Shehzada’ remark.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151961330269446/?type=3,2013-10-29 02:05:04,2238,24,788,2238,0,0,0,0,0,0
85014209445_10151958873204446,Gold hunt at fort in U.P.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151958873179446/?type=3,2013-10-28 04:38:26,2050,16,570,2050,0,0,0,0,0,0
85014209445_10151951260244446,Teen activist takes on the Taliban.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151951260204446/?type=3,2013-10-25 05:56:36,2664,15,510,2664,0,0,0,0,0,0
85014209445_10151951031504446,Legendary singer Manna Dey RIP,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151951031484446/?type=3,2013-10-25 02:03:26,5412,80,1969,5412,0,0,0,0,0,0
85014209445_10151946938104446,On spectacular 3D film GRAVITY!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151946937974446/?type=3,2013-10-23 02:58:41,2302,12,542,2302,0,0,0,0,0,0
85014209445_10151944754284446,Indian pacer's poor bowling performance,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151944754274446/?type=3,2013-10-22 00:51:07,2838,68,1336,2838,0,0,0,0,0,0
85014209445_10151935888394446,India's record run chase in Jaipur,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151935888349446/?type=3,2013-10-18 01:32:26,2899,23,844,2899,0,0,0,0,0,0
85014209445_10151929021659446,Timely tackling of the Cyclone,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151929021629446/?type=3,2013-10-15 02:28:14,2944,26,1036,2944,0,0,0,0,0,0
85014209445_10151919599689446,The great Sachin Tendulkar retires.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151919599664446/?type=3,2013-10-11 06:47:38,3206,38,1282,3206,0,0,0,0,0,0
85014209445_10151917457029446,Navratri greetings,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151917456979446/?type=3,2013-10-10 04:08:37,2151,13,596,2151,0,0,0,0,0,0
85014209445_10151915227629446,"Pop star Miley Cyrus's raunchy music video ""Wrecking Ball"".",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151915227619446/?type=3,2013-10-09 02:30:47,1526,26,411,1526,0,0,0,0,0,0
85014209445_10151913036964446,Controversial remark about toilets and temples...,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151913036919446/?type=3,2013-10-08 04:03:32,1193,16,335,1193,0,0,0,0,0,0
85014209445_10151910861509446,41 year old Rajasthan Royal's Pravin Tambe delivers the goods!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151910861474446/?type=3,2013-10-07 04:45:44,1522,10,406,1522,0,0,0,0,0,0
85014209445_10151904594154446,U.S. Government shut down,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151904594109446/?type=3,2013-10-04 07:43:18,1946,14,744,1946,0,0,0,0,0,0
85014209445_10151904282329446,"Amul wishes The Good Road, India's official Oscar entry",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151904282304446/?type=3,2013-10-04 03:56:32,2001,10,523,2001,0,0,0,0,0,0
85014209445_10151902044884446,Laloo goes to jail for fodder scam,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151902044854446/?type=3,2013-10-03 01:16:26,3602,78,2326,3602,0,0,0,0,0,0
85014209445_10151897764059446,The ordinance controversy,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151897764014446/?type=3,2013-10-01 00:42:36,1622,16,539,1622,0,0,0,0,0,0
85014209445_10151895697849446,Sanjay Dutt's play cancelled in jail,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151895697794446/?type=3,2013-09-30 02:02:24,1341,16,352,1341,0,0,0,0,0,0
85014209445_10151889633339446,What is Lalit Modi's future?,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151889633289446/?type=3,2013-09-27 05:01:54,1460,16,444,1460,0,0,0,0,0,0
85014209445_10151887576744446,MS Dhoni's new haircut,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151887576614446/?type=3,2013-09-26 03:56:41,2530,22,954,2530,0,0,0,0,0,0
85014209445_10151885052694446,Onion prices soar !,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151885052664446/?type=3,2013-09-25 01:36:48,2278,26,871,2278,0,0,0,0,0,0
85014209445_10151883102554446,IPL spot fixing scam deepens,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151883011569446/?type=3,2013-09-24 02:22:51,1351,7,394,1351,0,0,0,0,0,0
85014209445_10151874625999446,"New Bollywood release, LUNCH BOX",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151874625919446/?type=3,2013-09-20 06:52:50,3128,20,816,3128,0,0,0,0,0,0
85014209445_10151871046669446,Mallika Sherawat sings happy birthday to Narendra Modi..,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151871046629446/?type=3,2013-09-19 03:22:55,1491,20,407,1491,0,0,0,0,0,0
85014209445_10151868471424446,Tweets against Miss America.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151868471399446/?type=3,2013-09-18 00:52:43,2815,34,818,2815,0,0,0,0,0,0
85014209445_10151866148899446,Should LK Advaniji retire gracefully?,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151866148884446/?type=3,2013-09-17 00:34:51,2511,60,911,2511,0,0,0,0,0,0
85014209445_10151864109469446,Life ban for spot fixing cricketers.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151864109419446/?type=3,2013-09-16 04:15:05,2143,23,638,2143,0,0,0,0,0,0
85014209445_10151857889729446,Ongoing Ganpati festivities.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151857889684446/?type=3,2013-09-13 01:49:44,4040,23,900,4039,1,0,0,0,0,0
85014209445_10151853559154446,On the controversial RTI Act.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151853559089446/?type=3,2013-09-11 02:09:18,2372,21,683,2372,0,0,0,0,0,0
85014209445_10151851276369446,Leander Paes wins U.S. Open doubles.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151851276284446/?type=3,2013-09-10 01:15:44,3011,22,800,3011,0,0,0,0,0,0
85014209445_10151851164314446,Promising new RBI governor.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151851164249446/?type=3,2013-09-10 00:11:49,3206,25,1113,3206,0,0,0,0,0,0
85014209445_10151848495049446,"Dr Verghese Kurien
(26 Nov, 1921 - 9th Sep,2012)
Pay tribute to the father of India's White Revolution, Dr Kurien, at www.drkurien.com",Amul's cover photo,photo,https://www.facebook.com/amul.coop/photos/a.10150647522989446.414887.85014209445/10151848494974446/?type=3,2013-09-09 02:24:33,930,23,96,930,0,0,0,0,0,0
85014209445_10151848421664446,"For seeing a revolution in a drop of milk.
For changing the lives of over 15 million farmer families.
For empowering women with a choice of careers.
For making India the largest producer of Milk in the world.
For waking up every Indian every morning to the true Taste of India.

Dr Verghese Kurien 
(26 Nov, 1921 - 9th Sep,2012)

Pay tribute to the father of India's White Revolution, Dr Kurien, at  www.drkurien.com",Web Site,link,http://www.drkurien.com/,2013-09-09 01:28:17,405,15,80,405,0,0,0,0,0,0
85014209445_10151843787409446,"Participate in Amul Kool Junior Master Chef Swaad ke Ustaad Contest.  Make your own flavour milk recipe with Amul Milk and send us a photograph of it.  Get a chance to meet our judges and Swaad ke Ustaad’s.  To participate in  the contest,  log on to : www.amul.com/m/welcome-to-kool-contest  and fill up the contest entry form.",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151843787379446/?type=3,2013-09-07 06:57:08,301,7,40,301,0,0,0,0,0,0
85014209445_10151836685279446,Controversy over Zubin Mehta’s concert in Kashmir.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151836685254446/?type=3,2013-09-04 05:39:01,1621,12,463,1621,0,0,0,0,0,0
85014209445_10151834121154446,Sudden steep hike in petrol prices,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151834121094446/?type=3,2013-09-03 04:12:45,3205,23,1380,3205,0,0,0,0,0,0
85014209445_10151832047959446,Terror mastermind Yasin Bhatkal arrested.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151832047914446/?type=3,2013-09-02 04:23:26,2143,17,555,2143,0,0,0,0,0,0
85014209445_10151846780346970,"Amul Butter Girl in 3D, New TVC: Children's Dream",,video,https://www.facebook.com/amul.coop/videos/10151846780346970/,2013-08-30 06:55:52,5677,268,2011,5677,0,0,0,0,0,0
85014209445_10151825598459446,U.S. involvement in the Syria crisis,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151825598404446/?type=3,2013-08-30 06:48:47,1712,23,545,1712,0,0,0,0,0,0
85014209445_10151823376659446,England players misbehavior on Oval pitch.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151823376629446/?type=3,2013-08-29 04:21:38,1619,19,491,1619,0,0,0,0,0,0
85014209445_10151819346504446,Women’s empowerment against violence.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151819346474446/?type=3,2013-08-27 03:30:07,2784,27,888,2784,0,0,0,0,0,0
85014209445_10151807195579446,Rupee falls to all time low against the dollar.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151807195559446/?type=3,2013-08-22 01:13:02,3275,43,1774,3275,0,0,0,0,0,0
85014209445_10200303530382803,Amul Doodh Peeta Hai India - New TVC,,video,https://www.facebook.com/amul.coop/videos/10200303530382803/,2013-08-22 00:48:05,215,17,83,215,0,0,0,0,0,0
85014209445_10151805189674446,Usain Bolt makes history.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151805189654446/?type=3,2013-08-21 01:52:36,2741,18,638,2741,0,0,0,0,0,0
85014209445_10151800766264446,Spiralling onion prices.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151800766199446/?type=3,2013-08-19 03:52:48,4912,54,1935,4912,0,0,0,0,0,0
85014209445_10200260560068572,"Make every cup of tea an experience to cherish with Amulya, India's creamiest dairy whitener.",,video,https://www.facebook.com/amul.coop/videos/10200260560068572/,2013-08-14 07:21:02,143,9,52,143,0,0,0,0,0,0
85014209445_10151788080789446,Violations at the Line of Control.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151788080739446/?type=3,2013-08-13 23:31:01,3429,24,901,3429,0,0,0,0,0,0
85014209445_10200254989009299,It's a sweet world.  Make it sweeter with Amul Mithai Mate.  A global recipe collection at : http://www.amul.com/m/mithai-mate-recipes-new,,video,https://www.facebook.com/amul.coop/videos/10200254989009299/,2013-08-13 06:02:58,166,4,43,166,0,0,0,0,0,0
85014209445_10151785664759446,Bollywood blockbuster Chennai Express,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151785664709446/?type=3,2013-08-13 01:20:23,4671,108,1664,4671,0,0,0,0,0,0
85014209445_10151775956774446,England spinner Monty Panesar's drunken antics...,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151775956734446/?type=3,2013-08-09 05:27:23,2614,26,533,2614,0,0,0,0,0,0
85014209445_10151773175949446,Politician’s poverty remark kicks up a row.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151773175909446/?type=3,2013-08-08 02:36:43,2910,39,994,2910,0,0,0,0,0,0
85014209445_10151770689169446,Politician tweets against Gujaratis living in Mumbai.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151770689054446/?type=3,2013-08-07 04:01:22,2209,32,638,2209,0,0,0,0,0,0
85014209445_10151766854819446,IAS officer suspended for taking on illegal sand mining mafia in Uttar Pradesh.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151766854754446/?type=3,2013-08-06 01:19:55,3363,33,1249,3363,0,0,0,0,0,0
85014209445_10151763801544446,Food Security Bill slated for monsoon session of Parliament today.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151763801499446/?type=3,2013-08-05 01:03:52,2137,17,539,2137,0,0,0,0,0,0
85014209445_10151757595134446,"Butter, not Bitter : Your toast needn't be dry.  Research, published in American Journal of Clinical Nutrition, to bust the saturated fat-heart disease myth. -  Ahmedabad Mirror - 26th July, 2013.",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151757594864446/?type=3,2013-08-02 07:36:23,705,11,128,705,0,0,0,0,0,0
85014209445_10151755428114446,Formation of new state – Telangana,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151755428094446/?type=3,2013-08-01 05:44:26,3834,58,1295,3834,0,0,0,0,0,0
85014209445_10151753187964446,"Which of your friend do you think best fits this?

Tag him or better still create your own at 
https://www.facebook.com/amul.coop/app_493688544040059",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151753187929446/?type=3,2013-07-31 07:25:52,355,9,45,355,0,0,0,0,0,0
85014209445_10151752566924446,Bollywood blockbuster D-Day,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151752566894446/?type=3,2013-07-31 00:59:12,2987,14,463,2987,0,0,0,0,0,0
85014209445_10151750565504446,Inspite of inflation full meal available at Rs.12,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151750565494446/?type=3,2013-07-30 01:36:35,4442,78,1545,4442,0,0,0,0,0,0
85014209445_10151743202924446,"Plan to have fun with your friends? Here’s how you should do it.

https://www.facebook.com/amul.coop/app_493688544040059",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151743202904446/?type=3,2013-07-27 02:16:40,577,10,62,577,0,0,0,0,0,0
85014209445_10151743201519446,,Amul's cover photo,photo,https://www.facebook.com/amul.coop/photos/a.10150647522989446.414887.85014209445/10151743201499446/?type=3,2013-07-27 02:14:44,234,1,10,234,0,0,0,0,0,0
85014209445_10151741251229446,U.S.Vice President negotiating Mumbai’s potholes!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151741251174446/?type=3,2013-07-26 04:17:56,2675,29,599,2675,0,0,0,0,0,0
85014209445_10151738495524446,Feuding Bollywood stars patch up at Iftar party.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151738495509446/?type=3,2013-07-25 01:38:01,3657,43,810,3657,0,0,0,0,0,0
85014209445_10151736003349446,Arrival of British royal baby.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151736003319446/?type=3,2013-07-24 01:42:25,6141,75,1402,6141,0,0,0,0,0,0
85014209445_10151733635169446,Politician’s anti-English comments.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151733635144446/?type=3,2013-07-23 02:15:58,3789,81,823,3789,0,0,0,0,0,0
85014209445_10151728638984446,Eat Milk in Every Meal,Eat Milk in Every Meal,photo,https://www.facebook.com/amul.coop/photos/a.10151728634149446.1073741829.85014209445/10151728634409446/?type=3,2013-07-20 23:14:12,995,28,110,995,0,0,0,0,0,0
85014209445_10151724982484446,Demand for a separate state of Telangana.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151724982459446/?type=3,2013-07-19 07:14:49,2269,45,761,2269,0,0,0,0,0,0
85014209445_10151722924789446,Dance bars in Mumbai to reopen.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151722924744446/?type=3,2013-07-18 05:29:27,2691,35,803,2691,0,0,0,0,0,0
85014209445_10151720496249446,Cricket technology in a hot spot!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151720496224446/?type=3,2013-07-17 01:28:02,1916,18,463,1916,0,0,0,0,0,0
85014209445_10151718282589446,Supreme Court disallows those behind bars from contesting elections.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151718282534446/?type=3,2013-07-16 02:11:07,2921,33,867,2921,0,0,0,0,0,0
85014209445_10151716378244446,Amul Manthan New TVC - 2013,Amul Manthan New TVC-2013,video,https://www.youtube.com/watch?v=Z9nKeunhkQs,2013-07-15 04:31:19,258,14,138,258,0,0,0,0,0,0
85014209445_10151710761414446,Osama played hide and seek games.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151710761349446/?type=3,2013-07-12 06:19:48,1982,12,453,1982,0,0,0,0,0,0
85014209445_10151710481189446,Wishing the Bollywood star a speedy recovery.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151710481164446/?type=3,2013-07-12 01:00:17,4034,52,758,4034,0,0,0,0,0,0
85014209445_10151708349734446,Smile Train patient Pinki tosses the coin at Wimbledon.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151708349714446/?type=3,2013-07-11 00:31:42,1918,16,378,1918,0,0,0,0,0,0
85014209445_10151705921774446,Murray brings Wimbledon crown back to Britain.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151705921614446/?type=3,2013-07-10 01:08:51,2548,21,576,2548,0,0,0,0,0,0
85014209445_10151703278344446,Forthcoming release Bhaag Milkha Bhaag,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151703278279446/?type=3,2013-07-09 01:09:47,4759,37,1122,4759,0,0,0,0,0,0
85014209445_10151700794534446,On U.S whistleblower Edward Snowden.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151700794494446/?type=3,2013-07-08 01:26:31,1975,13,429,1975,0,0,0,0,0,0
85014209445_10151694898799446,Embarrassing errors in SSC history text books !,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151694898779446/?type=3,2013-07-05 07:07:52,2069,13,453,2069,0,0,0,0,0,0
85014209445_10151690311539446,"Hit song from blockbuster, 'yeh jawaani hai deewani'",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151690311509446/?type=3,2013-07-03 05:05:08,6824,100,1696,6824,0,0,0,0,0,0
85014209445_10151688297614446,Top seeded Serena Williams shock defeat in Wimbledon...,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151688297599446/?type=3,2013-07-02 05:35:09,1986,14,457,1986,0,0,0,0,0,0
85014209445_10151680020124446,Wimbledon’s top seeds fall early!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151680020079446/?type=3,2013-06-28 06:26:23,2495,25,689,2495,0,0,0,0,0,0
85014209445_10151679724484446,Britain’s Rs.2.75 lac visa bond proposal.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151679724464446/?type=3,2013-06-28 01:18:05,2272,21,609,2272,0,0,0,0,0,0
85014209445_10151677616359446,Controversial renaming of Malabar Hill-Mumbai.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151677616344446/?type=3,2013-06-27 00:03:05,2047,21,469,2047,0,0,0,0,0,0
85014209445_10151675782514446,Latest 3D blockbuster – Monsters University.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151675782499446/?type=3,2013-06-26 04:07:07,2158,22,412,2158,0,0,0,0,0,0
85014209445_10151675581619446,"Amul to tap 700 new markets, aim to double exports!",Amul to tap 700 small towns,link,http://www.business-standard.com/article/companies/amul-to-tap-700-new-markets-aims-to-double-export-113062500714_1.html,2013-06-26 00:08:18,203,6,19,203,0,0,0,0,0,0
85014209445_10151675568914446,http://timesofindia.indiatimes.com/city/vadodara/Amul-brand-is-worth-US-3-2bn/articleshow/20767503.cms,Amul brand is worth US $3.2bn - The Times of India,link,http://timesofindia.indiatimes.com/city/vadodara/Amul-brand-is-worth-US-3-2bn/articleshow/20767503.cms,2013-06-25 23:52:05,184,6,18,184,0,0,0,0,0,0
85014209445_10151674488689446,http://economictimes.indiatimes.com/news/news-by-industry/cons-products/food/amul-becomes-a-3-2bn-brand-in-2012-13/articleshow/20762916.cms,AMUL becomes a $3.2bn brand in 2012-13 - The Economic Times,link,http://economictimes.indiatimes.com/news/news-by-industry/cons-products/food/amul-becomes-a-3-2bn-brand-in-2012-13/articleshow/20762916.cms,2013-06-25 12:01:17,495,16,56,495,0,0,0,0,0,0
85014209445_10151673644949446,Army’s valiant rescue operation of Uttarkhand pilgrims.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151673644909446/?type=3,2013-06-25 02:08:02,8013,120,3437,8013,0,0,0,0,0,0
85014209445_10151673591309446,India wins the Champions Trophy,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151673591274446/?type=3,2013-06-25 01:07:00,2980,29,677,2980,0,0,0,0,0,0
85014209445_10151664953469446,Tribute to TV and film star James Gandolfini.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151664953444446/?type=3,2013-06-21 01:07:12,1529,18,289,1529,0,0,0,0,0,0
85014209445_10151662691379446,Madras High Court ruling – pre-marital sex constitutes marriage.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151662691349446/?type=3,2013-06-20 02:16:29,2625,61,1091,2625,0,0,0,0,0,0
85014209445_10151660893999446,,Happy Birthday Rahul Gandhi,photo,https://www.facebook.com/amul.coop/photos/a.10151660877879446.1073741828.85014209445/10151660877944446/?type=3,2013-06-19 07:41:09,1803,26,350,1803,0,0,0,0,0,0
85014209445_10151660481814446,SRK & surrogacy.....,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151660481784446/?type=3,2013-06-19 01:22:57,2368,29,733,2368,0,0,0,0,0,0
85014209445_10151658318979446,Monsoon floods wreak havoc...,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151658318919446/?type=3,2013-06-18 02:20:17,2326,15,634,2326,0,0,0,0,0,0
85014209445_10151658243874446,Harry & Prince William’s suspected Indian ancestry.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151658243839446/?type=3,2013-06-18 01:01:29,3111,37,974,3111,0,0,0,0,0,0
85014209445_10151655725714446,Political unrest in Istanbul.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151655725679446/?type=3,2013-06-17 00:15:31,1650,18,366,1650,0,0,0,0,0,0
85014209445_10151651544314446,,Happy Birthday Anna,photo,https://www.facebook.com/amul.coop/photos/a.10151651539449446.1073741827.85014209445/10151651539579446/?type=3,2013-06-15 01:56:44,2646,30,498,2646,0,0,0,0,0,0
85014209445_10151649771829446,Become the Ultimate Hero with the World's Original Energy Drink - Milk,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151649771784446/?type=3,2013-06-14 01:45:12,1071,12,173,1071,0,0,0,0,0,0
85014209445_10151645984644446,"BJP MP's bizarre suggestion against girls using mobile
phones and wearing jeans.",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10151645984609446/?type=3,2013-06-12 06:41:06,1793,41,489,1793,0,0,0,0,0,0
85014209445_10151645575194446,"Drink ""Amul Milk"", the original Energy Drink, to become a superhero like ""Man of Steel"" 
http://www.youtube.com/watch?v=iVBRe16EySA&feature=youtu.be",Amul Milk Man Of Steel 30 Sec English,video,https://www.youtube.com/watch?v=iVBRe16EySA,2013-06-12 01:13:35,177,4,47,177,0,0,0,0,0,0
